Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawLeft,JawRight,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthLeft,MouthRight,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
20:21:01:25.005,61,0.1665489227,0.0569756590,0.0000000000,0.1054113358,0.0000000000,0.1987907588,0.0000000000,0.1697298437,0.0556682833,0.1370545924,0.0000000000,0.0000000000,0.2000857294,0.0000000000,0.0771992952,0.0120210089,0.0000000000,0.2232553512,0.2067233175,0.1737036258,0.0868448988,0.0498287380,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0282728635,0.0341376625,0.1565048993,0.1429286897,0.0964772999,0.0254450012,0.0803739801,0.0425273702,0.0173847526,0.0192651283,0.1474382132,0.1364890933,0.0424721278,0.0331733227,0.4099044800,0.4099586308,0.0181873143,0.0000000000,0.0000000000,0.0000000000,0.2394917756,0.2434269190,0.1370470375,0.1136347726,0.0000978385,0.0000000000,0.0000000000,0.0000000000,-0.0758018494,0.0305610150,-0.0097230636,-0.0772828385,0.0306804329,-0.0078708958
20:21:01:26.015,61,0.1628503948,0.0612410940,0.0000000000,0.1133811101,0.0000000000,0.2020701617,0.0000000000,0.1629622728,0.0598383434,0.1459142864,0.0000000000,0.0000000000,0.2033324242,0.0000000000,0.0772767663,0.0124770524,0.0000000000,0.2213481665,0.2075942904,0.1695637405,0.0890865773,0.0512494519,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0284366794,0.0342461690,0.1485892832,0.1361788958,0.0951654613,0.0269255564,0.0784752518,0.0413452461,0.0180527326,0.0200178437,0.1448210180,0.1339890361,0.0388432816,0.0307474844,0.4298280478,0.4298632145,0.0182910208,0.0000000000,0.0000000000,0.0000000000,0.2373065203,0.2465844452,0.1354252845,0.1131683439,0.0001050290,0.0000000000,0.0000000000,0.0000000000,-0.0806787759,0.0328812078,-0.0105542596,-0.0821065158,0.0330012590,-0.0085484292
20:21:01:28.002,61,0.3316879570,0.1193569973,0.0000000000,0.1226285473,0.0000000000,0.1962478608,0.0000000000,0.3324222267,0.1174767613,0.1551830322,0.0000000000,0.0000000000,0.1974114478,0.0000000000,0.0768112019,0.0125841768,0.0000000000,0.2206698805,0.2075615376,0.1690911949,0.0892981291,0.0511266068,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0287102535,0.0345431566,0.1459908038,0.1343192458,0.0981152207,0.0273282751,0.0782936737,0.0412180685,0.0186009929,0.0208391938,0.1413626820,0.1316558272,0.0382704325,0.0302447397,0.4318580925,0.4318955541,0.0219278354,0.0000000000,0.0000000000,0.0000000000,0.2595515251,0.2805894017,0.1460854262,0.1212023348,0.0000024686,0.0000000000,0.0000000000,0.0000000000,-0.0852785110,0.0640850589,-0.0154338330,-0.0874324515,0.0642072856,-0.0114793926
20:21:01:29.002,61,0.6010684371,0.1920571029,0.0000000000,0.1169662476,0.0000000000,0.1835480183,0.0000000000,0.6020873189,0.1897681057,0.1479200274,0.0000000000,0.0000000000,0.1843431294,0.0000000000,0.0754257515,0.0125807207,0.0000000000,0.2089494914,0.1793764085,0.1688112617,0.0891916975,0.0466910489,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0288954135,0.0347843282,0.1346315145,0.1301785409,0.0960700884,0.0273631625,0.0778534263,0.0409999527,0.0192254800,0.0216859225,0.1402380466,0.1307477504,0.0382793024,0.0301872510,0.4259956777,0.4261283875,0.0278870892,0.0000000000,0.0000000000,0.0000000000,0.2505654991,0.2626823187,0.1485730261,0.1231609508,0.0000020526,0.0000000000,0.0000000000,0.0000000000,-0.0804374665,0.1030185297,-0.0200869590,-0.0835660100,0.1031426340,-0.0137410294
20:21:01:31.002,61,0.6606343985,0.2203789353,0.0000000000,0.1114486903,0.0000000000,0.1475711316,0.0000000000,0.6589502692,0.2179822326,0.1417860389,0.0000000000,0.0000000000,0.1480828822,0.0000000000,0.0741397142,0.0123759396,0.0000000000,0.1770339757,0.1449670047,0.1660642177,0.0724054053,0.0386213623,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0292244405,0.0352668390,0.1152531654,0.1153073832,0.0817459896,0.0267169699,0.0758745149,0.0404920541,0.0203261524,0.0228907671,0.1483697742,0.1372853667,0.0452529863,0.0348638184,0.3538540006,0.3539457023,0.0315116756,0.0000000000,0.0000000000,0.0000000000,0.2168709487,0.2257567644,0.1413524449,0.1217641979,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0767036080,0.1181539521,-0.0214503165,-0.0800581872,0.1182790548,-0.0141532952
20:21:01:32.003,61,0.5467391014,0.2365130037,0.0000000000,0.0936117694,0.0000000000,0.1405791044,0.0000000000,0.5464981794,0.2342707962,0.1223552376,0.0000000000,0.0000000000,0.1410545856,0.0000000000,0.0738676563,0.0120885838,0.0000000000,0.2322113216,0.1379731745,0.1843450516,0.0681483001,0.0363009833,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0296473969,0.0358154215,0.1197331771,0.1168819889,0.0742152184,0.0264085382,0.0563267432,0.0395923257,0.0204008017,0.0229882300,0.2026580125,0.1891259551,0.0535659231,0.0419128314,0.3114013374,0.3114633262,0.0320596062,0.0000000000,0.0000000000,0.0000000000,0.2093645632,0.2178724408,0.1385454237,0.1206938401,0.0000108708,0.0000000000,0.0000000000,0.0000000000,-0.0658700541,0.1266646683,-0.0203905012,-0.0692700520,0.1267901510,-0.0125292586
20:21:01:33.003,61,0.4019362032,0.2158126086,0.0000000000,0.1036180854,0.0000000000,0.1369685233,0.0000000000,0.4021004438,0.2135465443,0.1334503591,0.0000000000,0.0000000000,0.1374167800,0.0000000000,0.0737884715,0.0102520920,0.0000000000,0.2465183884,0.1303877085,0.2137225717,0.0663380623,0.0348796770,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0301619899,0.0364383049,0.1220467463,0.1218266711,0.0575425141,0.0259799566,0.0481696762,0.0390289128,0.0201810673,0.0227181148,0.2175280154,0.2031943947,0.0655212998,0.0501019508,0.2950608134,0.2951055467,0.0321609005,0.0000000000,0.0000000000,0.0000000000,0.2021049261,0.2070327103,0.1206502542,0.1009171158,0.0000109304,0.0000000000,0.0000000000,0.0000000000,-0.0722036809,0.1156479046,-0.0202471260,-0.0753944591,0.1157730222,-0.0130755529
20:21:01:35.004,61,0.2088668793,0.1530540437,0.0000000000,0.0803554058,0.0000000000,0.1367710382,0.0000000000,0.2088752687,0.1514220536,0.1090166122,0.0000000000,0.0000000000,0.1371933818,0.0000000000,0.0743716806,0.0088084145,0.0000000000,0.2574935853,0.0919909254,0.2179967612,0.0491815880,0.0310942847,0.0000000000,0.0617397651,0.0405543894,0.0000000000,0.0000000000,0.0322857238,0.0400116667,0.1262807995,0.1271852851,0.0419390351,0.0250937995,0.0348427407,0.0372259542,0.0195022859,0.0218766872,0.2482082844,0.2295047939,0.0931845680,0.0753047988,0.3015242815,0.3015370071,0.0313751101,0.0000000000,0.0000000000,0.0000000000,0.1944073141,0.1967575550,0.1003373340,0.0829805434,0.0000102987,0.0000000000,0.0000000000,0.0000000000,-0.0594953373,0.0819021687,-0.0138789173,-0.0617313311,0.0820255578,-0.0087388782
20:21:01:36.004,61,0.1153575629,0.0914678574,0.0000000000,0.0678483248,0.0000000000,0.1366359442,0.0000000000,0.1153014004,0.0902820006,0.0958653837,0.0000000000,0.0000000000,0.1370421052,0.0000000000,0.0767190382,0.0057913284,0.0000000000,0.2594299316,0.0825241357,0.1718426198,0.0051624780,0.0238118470,0.0000000000,0.0819782689,0.0699027777,0.0000000000,0.0000000000,0.0351989605,0.0435844883,0.1272626817,0.1289220452,0.0391724668,0.0253621507,0.0086127836,0.0251575336,0.0189763475,0.0212607924,0.3234903514,0.3027454615,0.0945012867,0.0777772292,0.2893219888,0.2893294990,0.0270408336,0.0000000000,0.0000000000,0.0000000000,0.1601363271,0.1670863032,0.0909173861,0.0741417632,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0527499169,0.0488909408,-0.0092419349,-0.0543791056,0.0490116626,-0.0061826371
20:21:01:38.003,61,0.0673111901,0.0513086580,0.0000000000,0.0562029220,0.0000000000,0.1367553174,0.0000000000,0.0675059482,0.0504186824,0.0831493735,0.0000000000,0.0000000000,0.1371189356,0.0000000000,0.0788790807,0.0000000000,0.0000000000,0.3011122048,0.0760092288,0.1668896526,0.0000000000,0.0201942455,0.0000000000,0.1437562257,0.1058544293,0.0000000000,0.0000000000,0.0412626974,0.0493693650,0.1342040449,0.1398064941,0.0310236719,0.0260924567,0.0000000000,0.0176846981,0.0179924462,0.0200415626,0.3579436541,0.3333788216,0.0942049623,0.0774782300,0.2720199823,0.2719526291,0.0213198569,0.0000000000,0.0000000000,0.0000000000,0.1522473693,0.1545731276,0.0824219957,0.0643879920,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0459611341,0.0273727700,-0.0062305932,-0.0474050492,0.0274909958,-0.0045615053
20:21:01:39.003,61,0.0597633757,0.0326447077,0.0000000000,0.0338950492,0.0000000000,0.1368051320,0.0000000000,0.0600053966,0.0319938362,0.0591285713,0.0000000000,0.0000000000,0.1371479630,0.0000000000,0.0801316947,0.0000000000,0.0000000000,0.3146187961,0.0740211010,0.1657643914,0.0000000000,0.0192518774,0.0000000000,0.1547938138,0.1141158044,0.0000000000,0.0000000000,0.0427085869,0.0508016571,0.1369006932,0.1421760470,0.0256825145,0.0264451317,0.0000000000,0.0152938217,0.0174449049,0.0193894170,0.3701018095,0.3421591818,0.0939039364,0.0772330686,0.2694801688,0.2694003582,0.0190288238,0.0000000000,0.0000000000,0.0000000000,0.1501577646,0.1518896967,0.0799177289,0.0623427555,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0327300727,0.0173524469,-0.0039923894,-0.0338713489,0.0174698457,-0.0029460914
20:21:01:40.004,61,0.0246425141,0.0330344178,0.0000000000,0.0236206949,0.0000000000,0.1295737922,0.0000000000,0.0243440885,0.0324563310,0.0476516448,0.0000000000,0.0000000000,0.1297762841,0.0000000000,0.0847270116,0.0000000000,0.0000000000,0.3722491860,0.0669110790,0.1578749120,0.0000000000,0.0186752696,0.0000000000,0.1896767765,0.1672079712,0.0000000000,0.0000000000,0.0450465418,0.0529525653,0.1384259164,0.1435570717,0.0222235285,0.0267311540,0.0000000000,0.0118071940,0.0169316083,0.0187737457,0.4334969819,0.3965563178,0.0931119919,0.0767427236,0.2631143928,0.2630087733,0.0165672991,0.0000000000,0.0000000000,0.0000000000,0.1307134479,0.1297105104,0.0766361505,0.0597730726,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0263602659,0.0175510123,-0.0034136283,-0.0276222862,0.0176680014,-0.0023624504
20:21:01:41.004,61,0.0177284274,0.0472652279,0.0000000000,0.0163743328,0.0000000000,0.1244501248,0.0000000000,0.0175105780,0.0466926396,0.0397096090,0.0000000000,0.0000000000,0.1245912015,0.0000000000,0.0895967185,0.0000000000,0.0000000000,0.3847876787,0.0643335879,0.1506029814,0.0000000000,0.0184501410,0.0000000000,0.2063926160,0.1825069636,0.0000000000,0.0000000000,0.0471971072,0.0550749041,0.1392324716,0.1441478431,0.0199354012,0.0273331422,0.0000000000,0.0078373048,0.0166312549,0.0183758959,0.4516524076,0.4128580391,0.0916290656,0.0755818412,0.2555100620,0.2553689480,0.0151981534,0.0000000000,0.0000000000,0.0000000000,0.1251358539,0.1232740209,0.0752014145,0.0585617088,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0218977258,0.0251554027,-0.0035736579,-0.0232077762,0.0252731964,-0.0020236103
20:21:01:43.003,61,0.0650640279,0.0454902947,0.0000000000,0.0261236168,0.0000000000,0.1215613037,0.0000000000,0.0651268885,0.0448518470,0.0502615944,0.0000000000,0.0000000000,0.1216666177,0.0000000000,0.1087683514,0.0000000000,0.0000000000,0.4156941175,0.0624187253,0.1430413872,0.0000000000,0.0178964026,0.0000000000,0.2009532452,0.1514816582,0.0000000000,0.0000000000,0.0502452180,0.0581493340,0.1529563516,0.1613534093,0.0149741098,0.0286697559,0.0000000000,0.0006021277,0.0159508958,0.0174709521,0.4876612127,0.4543294311,0.0893296003,0.0739915445,0.2423651367,0.2423145324,0.0106871873,0.0000000000,0.0000000000,0.0000000000,0.1191888973,0.1165635958,0.0743412450,0.0578872301,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0277560502,0.0242141262,-0.0040897266,-0.0291342102,0.0243317336,-0.0026114653
20:21:01:44.004,61,0.0608788505,0.0512099452,0.0000000000,0.0221471135,0.0000000000,0.1178085357,0.0000000000,0.0609023087,0.0505819991,0.0458886214,0.0000000000,0.0000000000,0.1178941354,0.0000000000,0.1137943119,0.0000000000,0.0000000000,0.4284648001,0.0618828796,0.1395344436,0.0000000000,0.0167556126,0.0000000000,0.2090517133,0.1880187541,0.0000000000,0.0000000000,0.0511042438,0.0588999055,0.1551450342,0.1644289941,0.0134039968,0.0292544570,0.0000000000,0.0000000000,0.0155600179,0.0169855654,0.4972476661,0.4653553963,0.0868069902,0.0729776248,0.2390042543,0.2389786988,0.0093649803,0.0000000000,0.0000000000,0.0000000000,0.1137211695,0.1106848866,0.0735939890,0.0572584979,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0253067091,0.0272690877,-0.0040868730,-0.0267131366,0.0273869932,-0.0024089958
20:21:01:45.004,61,0.0256031826,0.0419372581,0.0000000000,0.0000000000,0.0000000000,0.1133517623,0.0000000000,0.0255328827,0.0416308567,0.0025249696,0.0000000000,0.0000000000,0.1134067997,0.0000000000,0.1162606180,0.0000000000,0.0000000000,0.4502685964,0.0615289509,0.1340732723,0.0000000000,0.0160505567,0.0000000000,0.2136900723,0.1951770484,0.0000000000,0.0000000000,0.0516696498,0.0592965335,0.1644781530,0.1731390059,0.0121964319,0.0293495059,0.0000000000,0.0000000000,0.0149914678,0.0163333826,0.5077859163,0.4724632502,0.0857036859,0.0723627210,0.2287027687,0.2286389321,0.0080305478,0.0000000000,0.0000000000,0.0000000000,0.1092623174,0.1048469692,0.0725035295,0.0565514416,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0012963936,0.0223075375,-0.0013283384,-0.0026376285,0.0224246308,0.0000387902
20:21:01:47.004,61,0.0122446641,0.0515919439,0.0000000000,0.0112794973,0.0000000000,0.1040742621,0.0000000000,0.0121738994,0.0510451235,0.0341145694,0.0000000000,0.0000000000,0.1041268483,0.0000000000,0.1180259809,0.0000000000,0.0000000000,0.4595633745,0.0613089278,0.1299566329,0.0000000000,0.0157468617,0.0000000000,0.2182862461,0.1884516627,0.0000000000,0.0000000000,0.0525928736,0.0600366741,0.1713588685,0.1787257940,0.0107942158,0.0293220282,0.0000000000,0.0000000000,0.0139230397,0.0151559524,0.5027992725,0.4567140639,0.0842609704,0.0711640939,0.2205049396,0.2204324752,0.0070679691,0.0000000000,0.0000000000,0.0000000000,0.1058564037,0.1010182425,0.0709263533,0.0553351641,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0187784508,0.0274662822,-0.0034261900,-0.0201098733,0.0275843069,-0.0017244193
20:21:01:48.005,61,0.0096250884,0.0532462373,0.0000000000,0.0150666703,0.0000000000,0.0869737938,0.0000000000,0.0095591359,0.0526642129,0.0383379534,0.0000000000,0.0000000000,0.0869898126,0.0000000000,0.1169088930,0.0000000000,0.0000000000,0.4539818466,0.0607674345,0.1259636432,0.0000000000,0.0147253238,0.0000000000,0.2179392874,0.1879066229,0.0000000000,0.0000000000,0.0529325455,0.0603188351,0.1722892225,0.1797578782,0.0103104040,0.0289920457,0.0000000000,0.0000000000,0.0132799549,0.0144391647,0.4900119007,0.4531306326,0.0825019479,0.0704665184,0.2130881399,0.2130177021,0.0071610180,0.0000000000,0.0000000000,0.0000000000,0.0908402875,0.0887807384,0.0619791076,0.0488852412,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0211126804,0.0283526108,-0.0037347949,-0.0224100463,0.0284708664,-0.0019720276
20:21:01:49.005,61,0.0085443249,0.0551258773,0.0000000000,0.0169394538,0.0000000000,0.0796623901,0.0000000000,0.0084829582,0.0545213372,0.0405637957,0.0000000000,0.0000000000,0.0796712562,0.0000000000,0.1087654009,0.0000000000,0.0000000000,0.3979423642,0.0595993884,0.1246277690,0.0000000000,0.0126730278,0.0000000000,0.2170660496,0.1871007234,0.0000000000,0.0000000000,0.0530554466,0.0604137294,0.1683152020,0.1788423359,0.0098403795,0.0285028946,0.0000000000,0.0000000000,0.0127279693,0.0138141382,0.4445776641,0.4275205731,0.0817211941,0.0700206086,0.2200240195,0.2199361771,0.0073396745,0.0000000000,0.0000000000,0.0000000000,0.0867693424,0.0853886455,0.0589239113,0.0466003865,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0223384202,0.0293585435,-0.0039398768,-0.0235467199,0.0294772089,-0.0021018214
20:21:01:51.005,61,0.0176391993,0.0653406978,0.0000000000,0.0195725467,0.0000000000,0.0739724115,0.0000000000,0.0176575463,0.0646808073,0.0435327031,0.0000000000,0.0000000000,0.0739820004,0.0000000000,0.1046254858,0.0000000000,0.0000000000,0.3690617681,0.0563170761,0.1231721565,0.0000000000,0.0096331257,0.0000000000,0.2201624364,0.1889530718,0.0000000000,0.0000000000,0.0536353178,0.0610846616,0.1632886380,0.1765103489,0.0094198389,0.0281285755,0.0000000000,0.0000000000,0.0125148268,0.0134412497,0.4277457893,0.4165926874,0.0808199719,0.0692630336,0.2284286171,0.2283448726,0.0069043655,0.0000000000,0.0000000000,0.0000000000,0.0864990950,0.0834408551,0.0572329760,0.0452461652,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0239381120,0.0348223969,-0.0045359344,-0.0251391642,0.0349418074,-0.0023363065
20:21:01:52.005,61,0.0352971964,0.0658106804,0.0000000000,0.0355330855,0.0000000000,0.0742976665,0.0000000000,0.0353086963,0.0650169477,0.0610041060,0.0000000000,0.0000000000,0.0743290633,0.0000000000,0.1038640290,0.0000000000,0.0000000000,0.3642508984,0.0551652610,0.1230564639,0.0000000000,0.0092601180,0.0000000000,0.2133281231,0.1788017303,0.0000000000,0.0000000000,0.0539209209,0.0614966117,0.1625940502,0.1759808064,0.0092185382,0.0282081850,0.0000000000,0.0000000000,0.0125772348,0.0134410476,0.4271415770,0.4145979881,0.0804131925,0.0687347651,0.2380437255,0.2379803658,0.0066581848,0.0000000000,0.0000000000,0.0000000000,0.0863143206,0.0832163021,0.0570118129,0.0449564494,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0336128920,0.0350917056,-0.0056331805,-0.0348282158,0.0352112651,-0.0034226286
20:21:01:53.005,61,0.0399708711,0.0755087882,0.0000000000,0.0483076498,0.0000000000,0.0731142238,0.0000000000,0.0399821140,0.0745695308,0.0747596920,0.0000000000,0.0000000000,0.0731486455,0.0000000000,0.1030037254,0.0000000000,0.0000000000,0.3613571823,0.0537192337,0.1227933988,0.0000000000,0.0090536159,0.0000000000,0.2113356143,0.1759465933,0.0000000000,0.0000000000,0.0542552210,0.0619751699,0.1620237082,0.1754446179,0.0092445398,0.0281862598,0.0000000000,0.0000000000,0.0126776351,0.0134666367,0.4263654649,0.4130228460,0.0801217034,0.0682727396,0.2386932075,0.2386330664,0.0066269408,0.0000000000,0.0000000000,0.0000000000,0.0860181004,0.0828570798,0.0570422374,0.0448026769,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0411759987,0.0403015688,-0.0069723655,-0.0425660275,0.0404215530,-0.0044421162
20:21:01:55.004,61,0.0783582777,0.0865755081,0.0000000000,0.0562982559,0.0000000000,0.0735526755,0.0000000000,0.0785533115,0.0855162367,0.0834302828,0.0000000000,0.0000000000,0.0735942423,0.0000000000,0.0984591544,0.0000000000,0.0000000000,0.2903512716,0.0518664755,0.1221857592,0.0000000000,0.0090517169,0.0000000000,0.2143054903,0.1835869104,0.0000000000,0.0000000000,0.0549861863,0.0630716905,0.1600127667,0.1718060374,0.0101026157,0.0282745343,0.0000000000,0.0000000000,0.0135135176,0.0142116863,0.3994389772,0.3677236140,0.0804226473,0.0679296702,0.2440931350,0.2440655231,0.0060571926,0.0000000000,0.0000000000,0.0000000000,0.0917976052,0.0873807669,0.0612602755,0.0460789464,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0459055379,0.0462402403,-0.0081199463,-0.0473898239,0.0463608503,-0.0052121971
20:21:01:56.005,61,0.0843396932,0.1084652171,0.0000000000,0.0855125189,0.0000000000,0.0792830512,0.0000000000,0.0845784321,0.1070116237,0.1154995114,0.0000000000,0.0000000000,0.0793831572,0.0000000000,0.0973005220,0.0000000000,0.0000000000,0.2720369697,0.0510025285,0.1220576167,0.0000000000,0.0090740528,0.0000000000,0.2151551545,0.1857530475,0.0000000000,0.0000000000,0.0552866422,0.0635687411,0.1564735472,0.1676564515,0.0106778536,0.0284622516,0.0000000000,0.0000000000,0.0141222700,0.0148099493,0.3956501484,0.3627692461,0.0809313655,0.0680580288,0.2579268515,0.2579352856,0.0056584729,0.0000000000,0.0000000000,0.0000000000,0.0989513770,0.0966599658,0.0639486089,0.0475373343,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0634700209,0.0580531582,-0.0116664693,-0.0650237277,0.0581755489,-0.0080024162
20:21:01:57.006,61,0.0930909291,0.1198538467,0.0000000000,0.0888357908,0.0000000000,0.0817393586,0.0000000000,0.0933977216,0.1182989106,0.1191849485,0.0000000000,0.0000000000,0.0818684399,0.0000000000,0.0962212607,0.0000000000,0.0000000000,0.2179747969,0.0445204228,0.1209705397,0.0000000000,0.0089034960,0.0000000000,0.2160086483,0.1891962737,0.0000000000,0.0000000000,0.0554992072,0.0639726222,0.1479586363,0.1571424156,0.0115667852,0.0286412220,0.0000000000,0.0000000000,0.0153300706,0.0162318721,0.3939959109,0.3619657755,0.0832154527,0.0685521215,0.2723228335,0.2723495364,0.0054604411,0.0000000000,0.0000000000,0.0000000000,0.1016184762,0.1006682888,0.0665862486,0.0496271215,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0654065013,0.0641654208,-0.0126641821,-0.0669902712,0.0642885566,-0.0086023174
20:21:01:59.005,61,0.1109937653,0.1251294762,0.0000000000,0.0724582821,0.0000000000,0.0820486695,0.0000000000,0.1109830737,0.1237149090,0.1013631299,0.0000000000,0.0000000000,0.0822043419,0.0000000000,0.0800428689,0.0000000000,0.0000000000,0.1665335745,0.0395300053,0.1174953133,0.0000000000,0.0088642323,0.0000000000,0.2157234401,0.1904561222,0.0000000000,0.0000000000,0.0554629415,0.0641857460,0.1349870116,0.1428242773,0.0190149285,0.0283566322,0.0000000000,0.0019557525,0.0175193828,0.0186037980,0.3170183003,0.2959175408,0.0894837976,0.0719351694,0.2918389738,0.2918676138,0.0053597153,0.0000000000,0.0000000000,0.0000000000,0.1115163714,0.1107961163,0.0721079484,0.0561314039,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0555273220,0.0669206604,-0.0115846656,-0.0570666045,0.0670440346,-0.0073245242
